"Hogar","Factor","Comuna","Personas","Vehículos","BicicletasAdulto","BicicletasNino","IngresoHogar","Hombres","Mujeres","LicenciasdeConducir","PasesEscolares","Trabajadores","Estudiantes","Jubilados","DuenosdeCasa","Desempleados","Otros","Niños","Jovenes","AdultoJovenes","Adultos","AdultoMayores","Discapacidad","ViajesTrabajo","ViajesEstudio","ViajesOtro"
"1957","162.17619323731","MAIPU","7","0","0","2","713260","2","5","0","2","2","3","1","0","0","1","1","2","1","2","1","1","4","6","4"
"1958","56.522483825684","PEÑALOLEN","4","1","1","1","858523","3","1","1","1","1","2","0","0","0","1","0","2","0","2","0","1","3","4","2"
"1959","179.27397155762","SANTIAGO","2","0","0","0","240206","0","2","0","1","0","1","1","0","0","0","0","0","1","0","1","0","0","0","4"
"1960","63.373317718506","PEÑALOLEN","4","1","0","0","470858","2","2","1","2","1","3","0","0","0","0","0","3","0","1","0","0","0","6","4"
"1961","105.24588775635","PUDAHUEL","1","0","2","0","300000","1","0","1","0","1","0","0","0","0","0","0","0","0","1","0","0","2","0","0"
"1962","117.0252532959","SAN BERNARDO","3","0","0","1","44435","1","2","0","0","0","1","0","1","0","1","0","1","0","2","0","1","0","2","2"
"1963","177.82116699219","LO ESPEJO","2","0","0","0","230000","1","1","0","0","0","0","2","1","0","0","0","0","0","0","2","2","0","0","2"
"1964","89.558242797852","MACUL","4","0","1","0","1205723","2","2","1","1","3","1","0","0","0","0","0","1","0","3","0","1","6","2","2"
"1965","46.204376220703","LA PINTANA","10","0","0","2","710000","2","8","0","2","4","5","0","0","1","0","2","3","2","3","0","0","8","10","4"
"1966","63.915702819824","PUENTE ALTO","5","1","0","0","654235","2","3","2","3","1","3","0","1","0","0","0","3","0","2","0","0","2","4","0"
"1967","81.507667541504","SAN MIGUEL","4","1","2","0","309221","1","3","0","2","1","2","0","1","0","0","0","1","1","2","0","0","2","2","4"
"1968","137.54689025879","SANTIAGO","2","1","0","0","508352","0","2","1","0","1","0","0","1","0","0","0","0","0","1","1","0","2","0","4"
"1969","91.114959716797","LA FLORIDA","3","0","1","0","1122363","2","1","2","1","0","1","2","0","0","0","0","0","0","1","2","0","0","2","2"
"1970","98.19140625","SANTIAGO","2","0","0","0","700000","1","1","0","0","2","0","0","0","0","0","0","0","0","1","1","0","4","0","0"
"1971","275.89157104492","ÑUÑOA","3","3","0","0","2141191","1","2","3","1","2","1","0","1","0","0","0","0","1","2","0","0","1","2","11"
"1972","51.299224853516","EL MONTE","10","0","2","1","850000","5","5","0","3","4","3","0","1","0","2","2","2","1","5","0","0","8","8","0"
"1973","124.34017944336","PUENTE ALTO","2","0","0","0","670000","1","1","0","0","1","0","1","1","0","0","0","0","0","2","0","0","2","0","2"
"1974","28.992935180664","LO BARNECHEA","2","1","0","0","777347","1","1","1","0","1","0","0","1","0","0","0","0","0","2","0","0","1","0","11"
"1975","209.27438354492","SAN BERNARDO","1","0","0","0","193000","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","5"
"1976","230.41789245606","ÑUÑOA","10","3","0","1","1544517","6","4","3","6","3","7","0","0","0","0","0","4","2","4","0","0","2","13","13"
"1977","99.346374511719","PUDAHUEL","1","0","0","0","87794","1","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","2","5"
"1978","131.99554443359","SAN RAMON","1","0","0","0","170570","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","2"
"1979","155.03945922852","LO ESPEJO","3","0","2","0","322926","0","3","0","0","1","1","0","0","1","0","0","0","1","2","0","1","2","2","0"
"1980","79.408332824707","COLINA","2","0","0","0","650000","1","1","0","0","2","0","0","0","0","0","0","0","0","1","1","0","4","0","0"
"1981","93.686576843262","LAS CONDES","2","2","0","0","2253706","1","1","2","0","2","0","0","0","0","0","0","0","0","2","0","0","2","0","2"
"1982","51.268558502197","SAN RAMON","6","0","0","0","611048","3","3","0","0","2","1","0","2","0","1","1","1","1","3","0","0","2","0","6"
"1983","91.901542663574","SAN RAMON","4","0","2","0","280000","1","3","0","1","1","2","0","1","0","0","0","2","0","2","0","0","2","4","8"
"1984","52.570964813232","LA PINTANA","5","0","0","0","470000","2","3","0","0","2","1","2","1","0","0","0","1","0","2","2","0","4","2","4"
"1985","96.362373352051","SANTIAGO","1","0","0","0","454779","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","2","0","2"
"1986","46.343029022217","VITACURA","1","1","1","0","1252335","0","1","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","4"
"1987","279.87506103516","PUDAHUEL","1","0","2","0","483651","1","0","1","0","1","0","0","0","0","0","0","0","0","1","0","0","2","0","0"
"1988","137.74421691894","RENCA","3","1","0","0","900000","2","1","1","1","2","1","0","0","0","0","0","1","0","2","0","0","4","0","2"
"1989","92.990989685059","PEÑAFLOR","3","1","0","0","380713","2","1","1","0","1","0","1","1","0","0","0","0","0","2","1","0","2","0","2"
"1990","75.822761535645","LO ESPEJO","2","0","0","0","550000","1","1","0","0","0","0","2","0","0","1","0","0","0","0","2","0","0","0","3"
"1991","65.667343139648","MAIPU","3","1","1","0","2000000","2","1","2","0","1","1","0","1","0","0","0","1","0","2","0","0","0","0","0"
"1992","69.352577209473","PUENTE ALTO","4","0","2","0","579000","2","2","1","0","3","0","0","1","0","0","0","0","2","2","0","0","4","0","2"
"1993","86.370094299316","SAN BERNARDO","4","0","0","0","650743","2","2","0","1","3","1","0","1","0","0","0","0","1","3","0","0","4","2","0"
"1994","76.376281738281","LO BARNECHEA","4","1","1","0","283251","2","2","1","2","2","2","0","0","0","0","0","0","2","2","0","0","4","2","2"
"1995","53.538032531738","LAS CONDES","3","1","0","0","1619150","1","2","1","0","1","0","2","0","0","0","0","0","0","1","2","1","2","0","8"
"1996","60.419319152832","LA REINA","3","1","0","1","646471","1","2","2","1","1","1","0","1","0","0","0","1","0","2","0","0","0","0","10"
"1997","119.29415893555","LO PRADO","2","0","0","0","109367","0","2","0","0","0","0","1","1","0","0","0","0","0","1","1","1","0","0","1"
"1998","117.98004150391","PUDAHUEL","2","0","0","0","373000","1","1","0","0","1","0","1","1","0","0","0","0","0","2","0","0","2","0","4"
"1999","87.091186523438","LA FLORIDA","5","0","0","0","531227","4","1","0","1","3","2","0","0","0","0","0","1","1","3","0","0","2","4","4"
"2000","136.98857116699","SANTIAGO","2","0","0","0","236902","1","1","0","0","1","0","0","0","0","1","1","0","1","0","0","1","0","0","4"
"2001","96.714195251465","PUDAHUEL","4","0","1","0","350000","1","3","0","2","1","2","0","1","0","0","0","1","1","2","0","0","2","0","5"
"2002","118.90863037109","EL BOSQUE","2","0","0","0","286600","1","1","2","0","1","0","0","1","0","0","0","0","0","2","0","0","2","0","2"
"2003","79.837745666504","PUENTE ALTO","3","1","0","0","767155","1","2","1","0","2","0","0","0","0","1","1","0","0","2","0","0","2","0","3"
"2004","9.5067176818848","CALERA DE TANGO","4","2","4","0","1327789","2","2","4","0","3","0","0","1","0","0","0","0","0","4","0","0","6","0","3"
"2005","78.175361633301","SAN JOAQUIN","4","1","0","0","298183","3","1","1","0","1","2","0","1","0","0","0","2","0","2","0","0","2","4","6"
"2006","140.3602142334","LA GRANJA","2","0","0","0","340500","1","1","1","0","1","0","0","0","0","1","0","0","0","1","1","1","0","0","4"
"2007","138.29328918457","MAIPU","2","0","0","0","200000","1","1","0","0","0","0","1","1","0","0","0","0","0","2","0","1","0","0","4"
"2008","88.94189453125","MAIPU","2","1","0","0","748271","1","1","1","0","2","0","0","0","0","0","0","0","0","2","0","0","2","0","2"
"2009","53.836223602295","SANTIAGO","1","0","0","0","68614","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","2","0","0"
"2010","131.58843994141","PUENTE ALTO","2","1","0","0","280000","1","1","1","0","2","0","0","0","0","0","0","0","0","0","2","0","4","0","0"
"2011","73.774078369141","LA FLORIDA","4","1","0","0","1061732","1","3","1","1","2","1","0","1","0","0","0","0","0","2","2","0","0","0","10"
"2012","84.685882568359","PEDRO AGUIRRE CERDA","6","0","1","0","640404","2","4","0","1","2","2","0","2","0","0","0","1","1","3","1","0","4","4","2"
"2013","98.264572143555","LAS CONDES","2","3","0","0","3565168","2","0","2","0","2","0","0","0","0","0","0","0","0","2","0","0","3","0","4"
"2014","150.36576843262","PUDAHUEL","2","0","2","0","204888","1","1","0","0","1","0","0","0","1","0","0","0","1","1","0","0","2","0","0"
"2015","82.762771606445","SAN BERNARDO","2","1","0","0","232982","1","1","1","0","0","0","1","1","0","0","0","0","0","0","2","0","0","0","12"
"2016","57.368114471435","PUENTE ALTO","4","1","2","1","739114","1","3","1","1","2","1","0","1","0","0","0","1","0","2","1","0","4","2","0"
"2017","102.30683135986","MAIPU","3","0","1","0","400000","1","2","1","0","1","0","1","1","0","0","0","0","0","2","1","1","2","0","2"
"2018","126.32752227783","LA CISTERNA","2","2","0","1","1302546","1","1","2","0","2","0","0","0","0","0","0","0","0","0","2","0","4","0","4"
"2019","107.66812896728","RENCA","3","0","2","0","430000","1","2","0","1","2","1","0","0","0","0","0","0","1","2","0","0","2","2","2"
"2020","239.19313049316","INDEPENDENCIA","3","1","2","0","760686","1","2","2","0","2","0","0","1","0","0","0","0","0","3","0","0","4","0","4"
"2021","264.95944213867","LAS CONDES","4","3","1","0","2264154","2","2","4","2","3","1","0","0","0","0","0","0","2","2","0","0","6","2","0"
"2022","62.010726928711","LA FLORIDA","4","1","1","0","756727","4","0","1","2","1","2","1","0","0","0","0","1","1","2","0","0","2","4","8"
"2023","45.246921539307","LAS CONDES","2","1","0","0","987964","1","1","2","0","1","0","0","0","0","1","0","0","0","1","1","1","2","0","4"
"2024","46.236431121826","PUDAHUEL","4","1","2","1","820000","2","2","2","0","3","1","0","1","0","0","0","1","1","2","0","0","4","2","0"
"2025","118.43663787842","MAIPU","2","1","0","0","1000000","1","1","1","0","2","0","0","0","0","0","0","0","0","2","0","0","4","0","0"
"2026","116.26335144043","LA CISTERNA","5","0","0","0","818509","3","2","0","1","3","1","0","1","0","0","0","0","1","4","0","0","4","2","2"
"2027","45.621425628662","LA GRANJA","4","0","0","0","551918","1","3","0","1","3","1","0","0","0","0","0","0","1","3","0","0","6","2","4"
"2028","62.975078582764","RENCA","2","0","1","0","343065","1","1","0","0","0","0","2","0","0","1","0","0","0","0","2","0","0","0","6"
"2029","126.55893707275","ÑUÑOA","2","0","0","0","404505","0","2","0","0","1","1","0","0","0","0","0","1","0","1","0","0","2","2","8"
"2030","46.343029022217","VITACURA","1","1","1","0","156525","0","1","1","1","0","1","0","0","0","0","0","0","1","0","0","0","0","1","4"
"2031","113.62635803223","EL BOSQUE","3","1","2","0","1071551","1","2","2","0","2","0","1","0","0","0","0","0","0","2","1","1","4","0","2"
"2032","97.797798156738","PADRE HURTADO","4","0","0","2","207874","0","4","0","1","1","1","0","1","0","1","1","1","1","1","0","1","2","0","2"
"2033","123.2307510376","ÑUÑOA","2","0","0","0","482884","1","1","1","1","2","0","0","0","0","0","0","0","0","2","0","0","4","0","0"
"2034","59.337162017822","CERRILLOS","4","1","1","0","700000","2","2","2","0","2","1","0","0","0","1","1","1","0","2","0","0","4","2","0"
"2035","21.323198318481","ISLA DE MAIPO","6","1","1","0","768935","4","2","0","1","2","1","2","1","0","1","0","0","1","4","1","1","4","2","2"
"2036","46.91972732544","MAIPU","4","1","1","0","611913","3","1","1","2","2","2","0","1","0","0","0","1","1","2","0","0","2","4","2"
"2037","132.64833068848","SAN MIGUEL","3","1","0","0","768455","1","2","1","0","1","0","0","2","0","0","0","0","0","2","1","1","2","0","4"
"2038","27.164960861206","VITACURA","1","1","0","0","183321","0","1","1","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","1"
"2039","124.59677124023","LAS CONDES","6","2","2","1","1408850","3","3","2","0","3","3","0","0","0","0","0","3","0","3","0","0","1","0","3"
"2040","183.38612365723","BUIN","2","1","0","0","730852","1","1","1","0","2","0","0","0","0","0","0","0","0","0","2","0","0","0","4"
"2041","37.148307800293","LAS CONDES","2","1","0","0","1403932","1","1","1","0","1","0","0","1","0","1","0","0","0","0","2","0","2","0","2"
"2042","50.252143859863","LA CISTERNA","5","1","0","0","586107","3","2","1","1","2","2","0","1","0","0","0","2","0","3","0","0","4","0","2"
"2043","63.013786315918","SANTIAGO","4","0","0","0","600000","1","3","0","1","2","1","1","0","1","0","0","0","1","3","0","1","4","0","4"
"2044","98.135528564453","PUENTE ALTO","3","0","1","0","600000","2","1","0","1","2","1","0","0","0","0","0","0","1","2","0","0","4","2","0"
"2045","117.56177520752","VITACURA","2","0","0","0","932592","1","1","1","0","0","0","1","1","0","0","0","0","0","0","2","0","0","0","9"
"2046","118.96256256103","PUENTE ALTO","2","1","0","0","857000","1","1","0","0","1","0","1","1","0","0","0","0","0","2","0","0","2","0","6"
"2047","146.12814331055","ÑUÑOA","2","2","0","0","679722","1","1","2","0","2","0","0","0","0","1","0","0","0","1","1","0","1","0","7"
"2048","126.82377624512","SAN BERNARDO","9","1","2","0","523076","5","4","1","2","2","3","0","2","1","2","2","3","1","3","0","0","2","0","2"
"2049","189.72966003418","RECOLETA","4","1","1","0","1050000","2","2","0","0","3","0","0","1","0","0","0","0","0","4","0","0","6","0","2"
"2050","35.02233505249","VITACURA","4","3","0","0","1648261","2","2","3","0","3","1","0","0","0","0","0","0","1","3","0","0","12","4","4"
"2051","44.367298126221","SAN MIGUEL","5","1","0","0","896839","3","2","2","1","3","1","0","1","0","0","0","0","1","4","0","0","6","1","2"
"2052","151.85984802246","LAS CONDES","6","0","3","0","814643","2","4","2","2","1","3","0","1","1","0","0","1","1","4","0","0","2","4","4"
"2053","81.728317260742","MAIPU","6","0","0","2","932327","3","3","2","0","3","3","0","0","0","0","0","3","1","2","0","0","3","4","5"
"2054","89.775108337402","LAS CONDES","3","2","1","0","1552420","1","2","3","0","2","1","0","0","0","0","0","0","1","2","0","0","3","0","5"
"2055","58.80143737793","LA FLORIDA","2","0","0","0","493402","1","1","0","0","1","0","1","0","0","0","0","0","0","1","1","1","2","0","2"
"2056","50.912895202637","PUDAHUEL","3","1","0","0","700000","1","2","1","1","2","1","0","0","0","0","0","0","1","2","0","0","4","2","1"
"2057","128.603515625","QUILICURA","9","1","0","0","1754344","4","5","1","2","4","2","1","1","1","0","0","1","1","6","1","0","8","4","4"
"2058","31.736089706421","LA REINA","5","1","1","1","1921997","2","3","4","1","2","1","0","2","0","0","0","0","1","4","0","1","2","2","6"
"2059","90.136573791504","LA REINA","2","0","0","0","182451","1","1","1","0","0","0","1","0","1","1","0","0","0","1","1","0","0","0","8"
"2060","107.51812744141","PUDAHUEL","3","0","0","0","1000000","1","2","1","1","3","0","0","0","0","0","0","0","1","2","0","0","6","0","0"
"2061","336.67578125","MACUL","7","0","2","0","1223124","3","4","1","2","1","4","0","1","0","1","0","4","1","2","0","0","2","8","13"
"2062","101.81368255615","QUILICURA","5","4","99","99","787643","2","3","4","0","3","1","0","0","1","0","0","1","1","3","0","0","5","4","0"
"2063","52.835113525391","LAS CONDES","1","1","1","0","1179721","0","1","1","0","1","0","0","1","0","0","0","0","0","1","0","0","2","0","3"
"2064","95.086502075195","MAIPU","2","0","0","0","224797","1","1","0","0","0","0","2","0","0","0","0","0","0","0","2","1","0","0","0"
"2065","54.802028656006","PUENTE ALTO","4","0","1","1","180000","2","2","0","0","1","2","0","1","0","0","0","1","1","2","0","0","0","0","2"
"2066","142.55407714844","CONCHALI","3","2","0","0","600000","1","2","1","1","1","1","0","1","0","0","0","1","0","2","0","0","3","2","3"
"2067","223.91871643066","LAS CONDES","4","0","2","0","805648","2","2","0","1","1","2","1","0","0","0","0","0","2","1","1","1","2","4","2"
"2068","66.427680969238","PUENTE ALTO","3","0","1","0","614077","2","1","0","0","2","0","0","1","0","0","0","0","1","0","2","0","2","0","0"
"2069","225.49079895019","SANTIAGO","2","1","0","0","1263109","1","1","2","0","1","0","1","0","0","1","0","0","0","1","1","0","2","0","2"
"2070","35.742221832275","INDEPENDENCIA","4","0","0","0","150000","1","3","0","3","1","3","0","0","0","0","0","1","2","1","0","0","2","6","0"
"2071","45.479991912842","VITACURA","2","2","0","0","864422","1","1","2","0","2","0","0","0","0","0","0","0","0","0","2","0","6","0","0"
"2072","178.41189575195","LA REINA","5","2","4","1","1531372","4","1","2","2","2","3","0","0","0","0","0","3","0","2","0","0","5","5","17"
"2073","148.73951721191","LO ESPEJO","4","0","2","1","848218","1","3","1","0","2","0","1","1","0","0","0","0","0","3","1","1","4","0","2"
"2074","57.368114471435","PUENTE ALTO","4","1","0","0","927753","1","3","1","0","1","2","0","0","1","0","1","1","0","2","0","0","2","2","2"
"2075","146.41377258301","MACUL","5","0","0","0","815355","4","1","0","1","2","3","0","0","0","0","1","2","0","2","0","0","3","0","4"
"2076","103.07083892822","ÑUÑOA","3","1","3","0","2836308","1","2","3","1","2","1","0","0","0","0","0","0","1","2","0","0","7","2","0"
"2077","40.074771881104","QUINTA NORMAL","4","0","0","0","415372","2","2","1","2","1","0","1","1","0","1","0","0","1","2","1","1","0","0","2"
"2078","109.00965118408","RECOLETA","4","0","2","1","483998","1","3","0","1","2","2","0","0","0","0","0","2","0","2","0","0","2","4","2"
"2079","109.7890701294","MAIPU","2","1","0","0","1250000","1","1","2","0","1","0","1","1","0","0","0","0","0","0","2","2","2","0","0"
"2080","69.352577209473","PUENTE ALTO","4","0","0","0","76540","2","2","0","1","0","1","0","1","2","0","0","0","2","2","0","0","0","1","4"
"2081","98.534858703613","PUENTE ALTO","4","0","0","0","683589","2","2","1","2","2","2","0","0","0","0","0","1","1","2","0","0","6","1","4"
"2082","65.23267364502","PEDRO AGUIRRE CERDA","2","0","0","0","213522","1","1","0","0","0","0","1","1","0","0","0","0","0","0","2","0","0","0","2"
"2083","238.53971862793","MAIPU","9","0","0","0","1337001","4","5","1","2","4","3","2","0","0","0","0","2","1","4","2","0","8","6","2"
"2084","70.435966491699","PEDRO AGUIRRE CERDA","2","0","0","0","178000","1","1","0","0","0","0","2","0","0","0","0","0","0","1","1","2","0","0","0"
